★电视家MY直播★,#genre#
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
宁波-象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
宁波-余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8?zzhed


★MY影视★龙地方江,#genre#


宾县综合,https://rmplive.hljtv.com/live/binxian.m3u8
宾县综合,rtmp://rmplive.hljtv.com/live/binxian
宾县综合,https://masterpull.hljtv.com/live/DlkgB2B7.m3u8
宾县综合,rtmp://masterpull.hljtv.com/live/DlkgB2B7
巴彦电视台,https://rmplive.hljtv.com/live/bayan.m3u8
巴彦电视台,rtmp://masterpull.hljtv.com/live/vAtZi96R
巴彦电视台,https://masterpull.hljtv.com/live/vAtZi96R.m3u8
方正综合,https://rmplive.hljtv.com/live/fangzheng.m3u8
方正综合,rtmp://rmplive.hljtv.com/live/fangzheng
方正综合,https://masterpull.hljtv.com/live/sSN2Uyb2.m3u8
方正综合,rtmp://masterpull.hljtv.com/live/sSN2Uyb2
尚志新闻综合,https://rmplive.hljtv.com/live/shangzhi.m3u8
尚志新闻综合,rtmp://rmplive.hljtv.com/live/shangzhi
尚志新闻综合,https://masterpull.hljtv.com/live/EQnKvoc9.m3u8
尚志新闻综合,rtmp://masterpull.hljtv.com/live/EQnKvoc9
通河新闻,https://rmplive.hljtv.com/live/tonghe.m3u8
通河新闻,rtmp://rmplive.hljtv.com/live/tonghe
通河新闻,https://masterpull.hljtv.com/live/b71kCDir.m3u8
通河新闻,rtmp://masterpull.hljtv.com/live/b71kCDir
五常综合,https://rmplive.hljtv.com/live/wuchang.m3u8
五常综合,rtmp://rmplive.hljtv.com/live/wuchang
五常综合,https://masterpull.hljtv.com/live/R9bOklLT.m3u8
五常综合,rtmp://masterpull.hljtv.com/live/R9bOklLT
依兰新闻综合,https://rmplive.hljtv.com/live/yilan.m3u8
依兰新闻综合,rtmp://rmplive.hljtv.com/live/yilan
依兰新闻综合,https://masterpull.hljtv.com/live/4sTJDdbE.m3u8
依兰新闻综合,rtmp://masterpull.hljtv.com/live/4sTJDdbE
延寿综合,https://rmplive.hljtv.com/live/yanshou.m3u8
延寿综合,rtmp://rmplive.hljtv.com/live/yanshou
齐齐哈尔新闻综合,https://rmplive.hljtv.com/live/qiqihaer.m3u8
齐齐哈尔新闻综合,rtmp://rmplive.hljtv.com/live/qiqihaer
齐齐哈尔新闻综合,https://masterpull.hljtv.com/live/dUi8b96l.m3u8
齐齐哈尔新闻综合,rtmp://masterpull.hljtv.com/live/dUi8b96l
拜泉综合,https://rmplive.hljtv.com/live/baiquan.m3u8
拜泉综合,rtmp://rmplive.hljtv.com/live/baiquan
拜泉综合,https://masterpull.hljtv.com/live/zHtOXXUz.m3u8
拜泉综合,rtmp://masterpull.hljtv.com/live/zHtOXXUz
富裕综合,https://rmplive.hljtv.com/live/fuyu.m3u8
富裕综合,rtmp://rmplive.hljtv.com/live/fuyu
富裕综合,https://masterpull.hljtv.com/live/MKFLhcpa.m3u8
富裕综合,rtmp://masterpull.hljtv.com/live/MKFLhcpa
克东综合,https://rmplive.hljtv.com/live/kedong.m3u8
克东综合,rtmp://rmplive.hljtv.com/live/kedong
克东综合,https://masterpull.hljtv.com/live/PO1DiGiN.m3u8
克东综合,rtmp://masterpull.hljtv.com/live/PO1DiGiN
克山综合,https://rmplive.hljtv.com/live/keshan.m3u8
克山综合,rtmp://rmplive.hljtv.com/live/keshan
克山综合,https://masterpull.hljtv.com/live/58lOw0L5.m3u8
克山综合,rtmp://masterpull.hljtv.com/live/58lOw0L5
龙江综合,https://rmplive.hljtv.com/live/longjiang.m3u8
龙江综合,rtmp://rmplive.hljtv.com/live/longjiang
龙江综合,https://masterpull.hljtv.com/live/vRSdDMSR.m3u8
龙江综合,rtmp://masterpull.hljtv.com/live/vRSdDMSR
讷河综合,https://rmplive.hljtv.com/live/nehe.m3u8
讷河综合,rtmp://rmplive.hljtv.com/live/nehe
讷河综合,https://masterpull.hljtv.com/live/PXWxDY1V.m3u8
讷河综合,rtmp://masterpull.hljtv.com/live/PXWxDY1V
讷河综合,https://111.43.174.249/live/nehe.m3u8
泰来综合,https://rmplive.hljtv.com/live/tailai.m3u8
泰来综合,rtmp://rmplive.hljtv.com/live/tailai
泰来综合,https://masterpull.hljtv.com/live/cfkAgOUK.m3u8
泰来综合,rtmp://masterpull.hljtv.com/live/cfkAgOUK
依安综合,https://rmplive.hljtv.com/live/yian.m3u8
依安综合,rtmp://rmplive.hljtv.com/live/yian
依安综合,https://masterpull.hljtv.com/live/4hhgo1mX.m3u8
依安综合,rtmp://masterpull.hljtv.com/live/4hhgo1mX
牡丹江新闻综合,https://masterpull.hljtv.com/live/newLqQS9Lcp.m3u8
牡丹江新闻综合,rtmp://masterpull.hljtv.com/live/newLqQS9Lcp
东宁综合,https://rmplive.hljtv.com/live/dongning.m3u8
东宁综合,rtmp://rmplive.hljtv.com/live/dongning
东宁综合,https://masterpull.hljtv.com/live/UQdxnsw8.m3u8
东宁综合,rtmp://masterpull.hljtv.com/live/UQdxnsw8
东宁综合,https://111.43.174.249/live/dongning.m3u8
海林综合,https://rmplive.hljtv.com/live/hailin.m3u8
海林综合,rtmp://rmplive.hljtv.com/live/hailin
海林综合,https://masterpull.hljtv.com/live/lqo9Fcdy.m3u8
海林综合,rtmp://masterpull.hljtv.com/live/lqo9Fcdy
林口综合,https://rmplive.hljtv.com/live/linkou.m3u8
林口综合,rtmp://rmplive.hljtv.com/live/linkou
林口综合,https://masterpull.hljtv.com/live/pqheD07F.m3u8
林口综合,rtmp://masterpull.hljtv.com/live/pqheD07F
穆棱综合,https://rmplive.hljtv.com/live/muleng.m3u8
穆棱综合,rtmp://rmplive.hljtv.com/live/muleng
穆棱综合,https://masterpull.hljtv.com/live/5c9Mi3FV.m3u8
穆棱综合,rtmp://masterpull.hljtv.com/live/5c9Mi3FV
宁安综合,https://rmplive.hljtv.com/live/ningan.m3u8
宁安综合,rtmp://rmplive.hljtv.com/live/ningan
宁安综合,https://masterpull.hljtv.com/live/BV2wr0vH.m3u8
宁安综合,rtmp://masterpull.hljtv.com/live/BV2wr0vH
绥芬河综合,https://rmplive.hljtv.com/live/suifenhe.m3u8
绥芬河综合,rtmp://rmplive.hljtv.com/live/suifenhe
绥芬河综合,https://masterpull.hljtv.com/live/pXxFNIbi.m3u8
绥芬河综合,rtmp://masterpull.hljtv.com/live/pXxFNIbi
佳木斯市新闻综合,https://rmplive.hljtv.com/live/jiamusi.m3u8
佳木斯市新闻综合,rtmp://rmplive.hljtv.com/live/jiamusi
佳木斯市新闻综合,https://masterpull.hljtv.com/live/l9wQtsVs.m3u8
佳木斯市新闻综合,rtmp://masterpull.hljtv.com/live/l9wQtsVs
富锦电视台,https://rmplive.hljtv.com/live/fujin.m3u8
富锦电视台,rtmp://rmplive.hljtv.com/live/fujin
富锦电视台,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8
富锦电视台,rtmp://masterpull.hljtv.com/live/wOBN3GqO
抚远电视台,https://rmplive.hljtv.com/live/fuyuan.m3u8
抚远电视台,rtmp://rmplive.hljtv.com/live/fuyuan
抚远电视台,https://masterpull.hljtv.com/live/tVnkOTOG.m3u8
抚远电视台,rtmp://masterpull.hljtv.com/live/tVnkOTOG
桦川新闻综合,https://masterpull.hljtv.com/live/NYQcW0fS.m3u8
桦川新闻综合,rtmp://masterpull.hljtv.com/live/NYQcW0fS
桦南综合,https://rmplive.hljtv.com/live/huanan.m3u8
桦南综合,rtmp://rmplive.hljtv.com/live/huanan
桦南综合,https://masterpull.hljtv.com/live/76oCVZd3.m3u8
桦南综合,rtmp://masterpull.hljtv.com/live/76oCVZd3
同江电视台,https://rmplive.hljtv.com/live/tongjiang.m3u8
同江电视台,rtmp://rmplive.hljtv.com/live/tongjiang
同江电视台,https://masterpull.hljtv.com/live/oFc7fCUf.m3u8
同江电视台,rtmp://masterpull.hljtv.com/live/oFc7fCUf
汤原综合,https://rmplive.hljtv.com/live/tangyuan.m3u8
汤原综合,rtmp://rmplive.hljtv.com/live/tangyuan
汤原综合,https://masterpull.hljtv.com/live/lt2CmppY.m3u8
汤原综合,rtmp://masterpull.hljtv.com/live/lt2CmppY
大庆市新闻综合,https://masterpull.hljtv.com/live/4WdrZLCq.m3u8
大庆市新闻综合,rtmp://masterpull.hljtv.com/live/4WdrZLCq
林甸综合,https://rmplive.hljtv.com/live/lindian.m3u8
林甸综合,rtmp://rmplive.hljtv.com/live/lindian
林甸综合,https://masterpull.hljtv.com/live/23PN6NW9.m3u8
林甸综合,rtmp://masterpull.hljtv.com/live/23PN6NW9
肇源综合,https://rmplive.hljtv.com/live/zhaoyuan.m3u8
肇源综合,rtmp://rmplive.hljtv.com/live/zhaoyuan
肇源综合,https://masterpull.hljtv.com/live/XkQg7QSI.m3u8
肇源综合,rtmp://masterpull.hljtv.com/live/XkQg7QSI
肇州综合,https://rmplive.hljtv.com/live/zhaozhou.m3u8
肇州综合,rtmp://rmplive.hljtv.com/live/zhaozhou
肇州综合,rtmp://masterpull.hljtv.com/live/imOHYJ77.m3u8
肇州综合,rtmp://masterpull.hljtv.com/live/imOHYJ77
鸡西市新闻综合,https://rmplive.hljtv.com/live/jixi.m3u8
鸡西市新闻综合,rtmp://rmplive.hljtv.com/live/jixi
鸡西市新闻综合,https://masterpull.hljtv.com/live/uqFwlQDH.m3u8
鸡西市新闻综合,rtmp://masterpull.hljtv.com/live/uqFwlQDH
虎林综合,https://rmplive.hljtv.com/live/hulin.m3u8
虎林综合,rtmp://rmplive.hljtv.com/live/hulin
虎林综合,https://masterpull.hljtv.com/live/SJJAEqBS.m3u8
虎林综合,rtmp://masterpull.hljtv.com/live/SJJAEqBS
密山综合,https://rmplive.hljtv.com/live/mishan.m3u8
密山综合,rtmp://rmplive.hljtv.com/live/mishan
密山综合,https://masterpull.hljtv.com/live/iYi97JTN.m3u8
密山综合,rtmp://masterpull.hljtv.com/live/iYi97JTN
宝清综合,https://rmplive.hljtv.com/live/baoqing.m3u8
宝清综合,rtmp://rmplive.hljtv.com/live/baoqing
宝清综合,https://masterpull.hljtv.com/live/HBp9MLoA.m3u8
宝清综合,rtmp://masterpull.hljtv.com/live/HBp9MLoA
饶河综合,https://rmplive.hljtv.com/live/raohe.m3u8
饶河综合,rtmp://rmplive.hljtv.com/live/raohe
饶河综合,https://masterpull.hljtv.com/live/DokNxER6.m3u8
饶河综合,rtmp://masterpull.hljtv.com/live/DokNxER6
友谊综合,https://rmplive.hljtv.com/live/youyi.m3u8
友谊综合,rtmp://rmplive.hljtv.com/live/youyi
友谊综合,https://masterpull.hljtv.com/live/LVpBWYXl.m3u8
友谊综合,rtmp://masterpull.hljtv.com/live/LVpBWYXl
伊春综合,https://rmplive.hljtv.com/live/yichun.m3u8
伊春综合,rtmp://rmplive.hljtv.com/live/yichun
伊春综合,https://masterpull.hljtv.com/live/vQtnS3vX.m3u8
伊春综合,rtmp://masterpull.hljtv.com/live/vQtnS3vX
伊春综合,https://111.43.174.249/live/yichun.m3u8
铁力综合,https://rmplive.hljtv.com/live/tieli.m3u8
铁力综合,rtmp://rmplive.hljtv.com/live/tieli
铁力综合,https://masterpull.hljtv.com/live/iUtbDFud.m3u8
铁力综合,rtmp://masterpull.hljtv.com/live/iUtbDFud
七台河新闻综合,https://rmplive.hljtv.com/live/qitaihe.m3u8
七台河新闻综合,rtmp://rmplive.hljtv.com/live/qitaihe
七台河新闻综合,https://masterpull.hljtv.com/live/9FZ7k2XF.m3u8
七台河新闻综合,rtmp://masterpull.hljtv.com/live/9FZ7k2XF
勃利综合,https://rmplive.hljtv.com/live/boli.m3u8
勃利综合,rtmp://rmplive.hljtv.com/live/boli
勃利综合,https://masterpull.hljtv.com/live/6rx9bifO.m3u8
勃利综合,rtmp://masterpull.hljtv.com/live/6rx9bifO
勃利综合,https://111.43.174.249/live/boli.m3u8
鹤岗新闻综合,https://rmplive.hljtv.com/live/hegang.m3u8
鹤岗新闻综合,rtmp://rmplive.hljtv.com/live/hegang
鹤岗新闻综合,https://masterpull.hljtv.com/live/rApKWXbX.m3u8
鹤岗新闻综合,rtmp://masterpull.hljtv.com/live/rApKWXbX
绥滨综合,https://masterpull.hljtv.com/live/DQiqZPCj.m3u8
绥滨综合,rtmp://masterpull.hljtv.com/live/DQiqZPCj
绥化新闻综合,https://rmplive.hljtv.com/live/suihua.m3u8
绥化新闻综合,rtmp://rmplive.hljtv.com/live/suihua
绥化新闻综合,https://masterpull.hljtv.com/live/v4o2g1hs.m3u8
绥化新闻综合,rtmp://masterpull.hljtv.com/live/v4o2g1hs
海伦综合,https://rmplive.hljtv.com/live/hailun.m3u8
海伦综合,rtmp://rmplive.hljtv.com/live/hailun
海伦综合,https://masterpull.hljtv.com/live/VFNlgeFO.m3u8
海伦综合,rtmp://masterpull.hljtv.com/live/VFNlgeFO
兰西综合,https://rmplive.hljtv.com/live/lanxi.m3u8
兰西综合,rtmp://rmplive.hljtv.com/live/lanxi
兰西综合,https://masterpull.hljtv.com/live/SYG06DEw.m3u8
兰西综合,rtmp://masterpull.hljtv.com/live/SYG06DEw
绥棱综合,https://rmplive.hljtv.com/live/suileng.m3u8
绥棱综合,rtmp://rmplive.hljtv.com/live/suileng
绥棱综合,https://masterpull.hljtv.com/live/p7WSvrJJ.m3u8
绥棱综合,rtmp://masterpull.hljtv.com/live/p7WSvrJJ
望奎综合,https://rmplive.hljtv.com/live/wangkui.m3u8
望奎综合,rtmp://rmplive.hljtv.com/live/wangkui
望奎综合,https://masterpull.hljtv.com/live/d3loVdqX.m3u8
望奎综合,rtmp://masterpull.hljtv.com/live/d3loVdqX
黑河新闻综合,https://rmplive.hljtv.com/live/heihe.m3u8
黑河新闻综合,rtmp://rmplive.hljtv.com/live/heihe
黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8
黑河新闻综合,rtmp://masterpull.hljtv.com/live/iyoENgSP
黑河新闻综合,https://111.43.174.249/live/heihe.m3u8
北安综合,https://rmplive.hljtv.com/live/beian.m3u8
北安综合,rtmp://rmplive.hljtv.com/live/beian
北安综合,https://masterpull.hljtv.com/live/EfoBDa06.m3u8
北安综合,rtmp://masterpull.hljtv.com/live/EfoBDa06
嫩江综合,https://rmplive.hljtv.com/live/nenjiang.m3u8
嫩江综合,rtmp://rmplive.hljtv.com/live/nenjiang
嫩江综合,https://masterpull.hljtv.com/live/hrSfaA6T.m3u8
嫩江综合,rtmp://masterpull.hljtv.com/live/hrSfaA6T
孙吴综合,https://masterpull.hljtv.com/live/eXFjvNaf.m3u8
五大连池综合,https://rmplive.hljtv.com/live/wudalianchi.m3u8
五大连池综合,rtmp://rmplive.hljtv.com/live/wudalianchi
五大连池综合,https://masterpull.hljtv.com/live/6ic4FFgF.m3u8
五大连池综合,rtmp://masterpull.hljtv.com/live/6ic4FFgF
逊克综合,https://masterpull.hljtv.com/live/a0CULO9O.m3u8
逊克综合,rtmp://masterpull.hljtv.com/live/a0CULO9O
大兴安岭新闻综合,https://rmplive.hljtv.com/live/daxinganling.m3u8
大兴安岭新闻综合,rtmp://rmplive.hljtv.com/live/daxinganling
大兴安岭新闻综合,https://masterpull.hljtv.com/live/H2kVyS15.m3u8
大兴安岭新闻综合,rtmp://masterpull.hljtv.com/live/H2kVyS15
呼玛综合,https://rmplive.hljtv.com/live/huma.m3u8
呼玛综合,rtmp://rmplive.hljtv.com/live/huma
呼玛综合,https://masterpull.hljtv.com/live/yN3vDovm.m3u8
呼玛综合,rtmp://masterpull.hljtv.com/live/yN3vDovm
塔河综合,https://rmplive.hljtv.com/live/tahe.m3u8
塔河综合,rtmp://rmplive.hljtv.com/live/tahe
塔河综合,https://masterpull.hljtv.com/live/qXrATpGj.m3u8
塔河综合,rtmp://masterpull.hljtv.com/live/qXrATpGj
漠河综合,https://rmplive.hljtv.com/live/mohe.m3u8
漠河综合,rtmp://rmplive.hljtv.com/live/mohe
漠河综合,https://masterpull.hljtv.com/live/rlVvbTZN.m3u8
漠河综合,rtmp://masterpull.hljtv.com/live/rlVvbTZN


★MY影视★湖南地方,#genre#
韶山综合,http://liveplay-nanyue.rednet.cn/live/shaoshan-tv.m3u8
湘潭县电视台,http://liveplay-nanyue.rednet.cn/live/xiangtanxian_tv.m3u8
南岳电视台,http://liveplay-nanyue.rednet.cn/live/nanyue_03f74.m3u8
洪江综合,http://liveplay-nanyue.rednet.cn/live/hongjiang_tv_ced5a7.m3u8
溆浦综合,http://liveplay-nanyue.rednet.cn/live/Xupu2024_DsT.m3u8
沅陵新闻综合,http://liveplay-nanyue.rednet.cn/live/YL-TV.m3u8
云溪新闻综合,http://liveplay-nanyue.rednet.cn/live/yxq2024tv.m3u8
资兴台,http://liveplay-nanyue.rednet.cn/live/zixin_tv_00676b.m3u8
新田综合,http://liveplay-nanyue.rednet.cn/live/xintian_tv.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南经视,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNJSMPP360.m3u8
湖南都市,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDSMPP360.m3u8
湖南娱乐,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNYLMPP360.m3u8
湖南电视剧,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDSJMPP360.m3u8
湖南电影,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDYMPP360.m3u8
湖南爱晚,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNGGMPP360.m3u8
湖南国际,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNGJMPP360.m3u8
湖南快乐购,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/KLGMPP360.m3u8
茶频道,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/CPDMPP360.m3u8
金鹰纪实,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/JYJSMPP360.m3u8
金鹰卡通,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/JYKTMPP360.m3u8
先锋乒羽,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/XFPYMPP360.m3u8
快乐垂钓,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/KLCDMPP360.m3u8
长沙新闻,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/CSXWMPP360.m3u8
长沙政法,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/CSZFMPP360.m3u8

★MY影视★新疆地方,#genre#
克拉玛依维语综合,https://klMY影视zb.rcsxzx.com/hls/klMY影视2.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
五师综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五师双河,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
五家渠综合频道,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
胡杨河新闻综合,http://klMY影视sjtzb.rcsxzx.com/hls/qishi1.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
克拉玛依影视剧场,http://klMY影视sjtzb.rcsxzx.com/hls/klMY影视3.m3u8
克拉玛依汉语综合,https://klMY影视zb.rcsxzx.com/hls/klMY影视1.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
昌吉综合频道,http://play.xjbzrk.com/live/cjzh.m3u8
昌吉城市生活,http://play.xjbzrk.com:80/live/cjsh.m3u8
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b/playlist.m3u8
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711.flv
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44.flv
